,onset,trial_type,duration
1,1.6045675663892336,go,1.0
4,4.5643231755735245,go,1.0
7,6.715173533988114,go,1.0
10,9.05768767667826,go,1.0
13,11.113060942406246,go,1.0
16,13.249567191544493,go,1.0
19,15.676832451240175,go,1.0
22,18.043859015354595,go,1.0
25,20.6561285272008,go,1.0
28,24.31782660667621,go,1.0
31,27.165834704611335,nogo,1.0
34,29.271830348884176,go,1.0
37,31.311994025414972,go,1.0
40,34.59608259532603,go,1.0
43,37.101410932998775,go,1.0
46,39.306326392733936,go,1.0
49,41.84975696931262,go,1.0
52,44.14534596608794,go,1.0
55,46.98194264555759,go,1.0
58,50.51478911379124,go,1.0
61,52.62493580159618,go,1.0
64,54.70382616264221,go,1.0
67,56.71572297470376,go,1.0
70,58.88027921101795,go,1.0
73,61.86020289570426,go,1.0
76,64.29383012937221,go,1.0
79,67.08644910534248,nogo,1.0
82,69.72697793950114,go,1.0
85,72.12790187510723,go,1.0
88,74.35308613516489,go,1.0
91,76.50367407656327,go,1.0
94,78.6312944519319,nogo,1.0
97,81.45939267824016,nogo,1.0
100,83.52416946294407,go,1.0
103,86.10547400730205,go,1.0
106,88.79957269650963,go,1.0
109,90.83511618805889,go,1.0
112,92.87873786805676,go,1.0
115,95.11463046864625,go,1.0
118,97.82317054968158,go,1.0
121,100.23977419124144,go,1.0
124,104.72766987449296,go,1.0
127,107.15731168363874,nogo,1.0
130,109.68920250953282,go,1.0
133,114.27460645100723,go,1.0
136,116.5609189322388,go,1.0
139,118.87533129508424,go,1.0
142,121.10125254092577,go,1.0
145,124.25551141581506,go,1.0
148,126.6782163424254,go,1.0
151,128.77484501987942,go,1.0
154,130.91998338883414,go,1.0
157,133.06247864409823,go,1.0
160,135.10920534691948,go,1.0
163,137.20651264145425,go,1.0
166,139.65572476673404,nogo,1.0
169,142.4036959186156,go,1.0
172,145.27101760754564,go,1.0
175,147.71316304622613,nogo,1.0
178,149.78396764148073,nogo,1.0
181,152.36315291999102,nogo,1.0
184,155.07190260346067,go,1.0
187,157.47339796188325,go,1.0
190,164.97339796188325,break_message,4.0
193,175.6132758862604,go,1.0
196,177.93005919319694,go,1.0
199,180.60275832069365,go,1.0
202,184.61664156248983,go,1.0
205,186.67870232688998,go,1.0
208,189.11500570871854,go,1.0
211,191.16665630306187,go,1.0
214,193.22311270492213,nogo,1.0
217,196.1524126721591,go,1.0
220,198.86816403205566,go,1.0
223,201.33441530486266,go,1.0
226,203.35526987120033,go,1.0
229,205.36265816480173,go,1.0
232,207.62393261622745,nogo,1.0
235,209.67928175470746,go,1.0
238,212.3599109828036,nogo,1.0
241,215.11290722413182,go,1.0
244,218.0448297236968,go,1.0
247,221.0552931167443,nogo,1.0
250,223.6668670307012,go,1.0
253,227.17954056743287,go,1.0
256,229.61738132726978,go,1.0
259,231.83569583612814,go,1.0
262,234.17087296859654,go,1.0
265,236.30496791624674,go,1.0
268,238.47156271065197,go,1.0
271,241.50962913845817,go,1.0
274,243.83164375815915,go,1.0
277,247.2196985541126,go,1.0
280,249.47262959766041,go,1.0
283,252.05851237776642,go,1.0
286,254.90690148242817,go,1.0
289,257.90706044715256,go,1.0
292,260.3706867671187,go,1.0
295,262.77427921548156,go,1.0
298,265.44544920331623,nogo,1.0
301,267.6953349671193,nogo,1.0
304,269.8413784195973,go,1.0
307,272.3910785053036,go,1.0
310,274.9030208175559,go,1.0
313,277.1542714847876,go,1.0
316,279.8420620287499,go,1.0
319,281.9268594202967,go,1.0
322,284.0343711907377,go,1.0
325,287.01027300262496,go,1.0
328,289.39203196172065,nogo,1.0
331,291.4919331206606,go,1.0
334,293.53853113274505,nogo,1.0
337,295.63291481033923,go,1.0
340,297.7259135049895,go,1.0
343,300.0291044341696,go,1.0
346,302.02949379995596,go,1.0
349,304.7800305318924,go,1.0
352,307.92961971011476,go,1.0
355,310.8401103771268,go,1.0
358,313.0368983185589,go,1.0
361,315.03859782947507,nogo,1.0
364,317.5255489091801,go,1.0
367,319.7896162712703,go,1.0
370,322.14565637081125,go,1.0
373,324.28354976821583,go,1.0
376,327.0999690756198,go,1.0
379,329.10218873028043,go,1.0
382,336.60218873028043,break_message,4.0
385,347.2672671244348,go,1.0
388,349.6385772965209,go,1.0
391,351.75080629147254,go,1.0
394,353.94357127429544,nogo,1.0
397,355.97251471943565,go,1.0
400,358.0829582857779,go,1.0
403,360.3853472046973,nogo,1.0
406,362.50973329937904,go,1.0
409,365.0116014973094,go,1.0
412,367.1419995263738,go,1.0
415,369.2941369865858,go,1.0
418,371.3085539210526,go,1.0
421,373.3524888002973,go,1.0
424,375.7520366857695,go,1.0
427,378.2658313883353,go,1.0
430,381.6943377368829,go,1.0
433,383.9772612361621,go,1.0
436,386.2750912110912,go,1.0
439,388.7109769080382,go,1.0
442,391.0135371445618,go,1.0
445,394.0435207600775,go,1.0
448,396.14469552204434,nogo,1.0
451,398.2046587606424,go,1.0
454,400.2625209075403,go,1.0
457,403.3895948201494,go,1.0
460,405.6263785597831,go,1.0
463,410.1396877061972,nogo,1.0
466,412.17690606900675,go,1.0
469,414.3988163260761,go,1.0
472,416.6855062717163,nogo,1.0
475,418.6914011573157,go,1.0
478,420.79200387105016,go,1.0
481,422.9873680441776,go,1.0
484,425.25732772114867,go,1.0
487,427.57722319403956,go,1.0
490,429.91737060281486,go,1.0
493,433.06493065306705,go,1.0
496,435.42225189941877,nogo,1.0
499,437.4545525685522,go,1.0
502,439.7792139083271,go,1.0
505,441.92974480420366,go,1.0
508,444.2722216866528,go,1.0
511,446.30390742821646,go,1.0
514,449.1529231194544,go,1.0
517,452.5271940883016,nogo,1.0
520,454.63500165734746,go,1.0
523,457.06372516129977,go,1.0
526,459.4220565710009,go,1.0
529,461.82429144718645,go,1.0
532,464.30682945472665,go,1.0
535,466.3741586571614,go,1.0
538,469.18028283809485,go,1.0
541,471.9671293711636,go,1.0
544,474.2286817155379,go,1.0
547,476.2702980139069,go,1.0
550,478.38553798407577,nogo,1.0
553,481.1196828197373,go,1.0
556,483.1790373989322,go,1.0
559,486.03177980405843,go,1.0
562,488.6425979333916,nogo,1.0
565,490.66042632770484,go,1.0
568,492.92773109815084,go,1.0
571,494.9732419749891,go,1.0
574,502.4732419749891,break_message,4.0
