,onset,trial_type,duration
1,1.3128045760946432,cue_b,0.5
2,1.8128045760946432,delay,4.5
3,6.312804576094643,stim_bx,1.0
6,8.881235639250894,cue_a,0.5
7,9.381235639250894,delay,1.5
8,10.881235639250894,stim_ax,1.0
11,14.426010651534408,cue_a,0.5
12,14.926010651534408,delay,1.5
13,16.42601065153441,stim_ax,1.0
16,19.59112627339937,cue_b,0.5
17,20.09112627339937,delay,3.0
18,23.09112627339937,stim_by,1.0
21,25.886728658727137,cue_a,0.5
22,26.386728658727137,delay,4.5
23,30.886728658727137,stim_ay,1.0
26,33.117585694757665,cue_a,0.5
27,33.617585694757665,delay,3.0
28,36.617585694757665,stim_ax,1.0
31,38.667610585063095,cue_a,0.5
32,39.167610585063095,delay,4.5
33,43.667610585063095,stim_ay,1.0
36,45.72157285057247,cue_a,0.5
37,46.22157285057247,delay,3.0
38,49.22157285057247,stim_ax,1.0
41,51.878019809693136,cue_a,0.5
42,52.378019809693136,delay,1.5
43,53.878019809693136,stim_ax,1.0
46,57.21637445206327,cue_a,0.5
47,57.71637445206327,delay,4.5
48,62.21637445206327,stim_ax,1.0
51,65.71693038401402,cue_a,0.5
52,66.21693038401402,delay,1.5
53,67.71693038401402,stim_ax,1.0
56,70.4768696486172,cue_b,0.5
57,70.9768696486172,delay,4.5
58,75.4768696486172,stim_by,1.0
61,77.48010070346976,cue_a,0.5
62,77.98010070346976,delay,4.5
63,82.48010070346976,stim_ax,1.0
66,84.57987729023633,cue_a,0.5
67,85.07987729023633,delay,4.5
68,89.57987729023633,stim_ay,1.0
71,92.15289578803285,cue_b,0.5
72,92.65289578803285,delay,3.0
73,95.65289578803285,stim_bx,1.0
76,97.87213238837035,cue_b,0.5
77,98.37213238837035,delay,1.5
78,99.87213238837035,stim_by,1.0
81,102.44879594415718,cue_a,0.5
82,102.94879594415718,delay,4.5
83,107.44879594415718,stim_ax,1.0
86,109.5798618291699,cue_a,0.5
87,110.0798618291699,delay,1.5
88,111.5798618291699,stim_ax,1.0
91,114.0661372526435,cue_a,0.5
92,114.5661372526435,delay,3.0
93,117.5661372526435,stim_ay,1.0
96,119.56840025404928,cue_b,0.5
97,120.06840025404928,delay,4.5
98,124.56840025404928,stim_bx,1.0
101,127.21947305248769,cue_b,0.5
102,127.71947305248769,delay,4.5
103,132.21947305248767,stim_by,1.0
106,134.2835413202599,cue_a,0.5
107,134.7835413202599,delay,3.0
108,137.7835413202599,stim_ay,1.0
111,140.08800220398157,cue_b,0.5
112,140.58800220398157,delay,4.5
113,145.08800220398157,stim_bx,1.0
116,147.89430986747132,cue_b,0.5
117,148.39430986747132,delay,1.5
118,149.89430986747132,stim_by,1.0
121,153.01356983768875,cue_a,0.5
122,153.51356983768875,delay,3.0
123,156.51356983768875,stim_ax,1.0
126,158.60607291164987,cue_a,0.5
127,159.10607291164987,delay,3.0
128,162.10607291164987,stim_ay,1.0
131,164.15642960031215,cue_a,0.5
132,164.65642960031215,delay,3.0
133,167.65642960031215,stim_ax,1.0
136,170.3079825110722,cue_b,0.5
137,170.8079825110722,delay,3.0
138,173.8079825110722,stim_by,1.0
141,176.01426319884422,cue_b,0.5
142,176.51426319884422,delay,4.5
143,181.01426319884422,stim_by,1.0
146,184.10431367739923,cue_a,0.5
147,184.60431367739923,delay,3.0
148,187.60431367739923,stim_ax,1.0
151,191.08211353282218,cue_a,0.5
152,191.58211353282218,delay,4.5
153,196.08211353282218,stim_ax,1.0
156,198.45175820095892,cue_a,0.5
157,198.95175820095892,delay,1.5
158,200.45175820095892,stim_ax,1.0
161,202.53120150993843,cue_b,0.5
162,203.03120150993843,delay,1.5
163,204.53120150993843,stim_bx,1.0
166,207.35785295557525,cue_a,0.5
167,207.85785295557525,delay,3.0
168,210.85785295557525,stim_ay,1.0
171,212.98186802739642,cue_a,0.5
172,213.48186802739642,delay,1.5
173,214.98186802739642,stim_ax,1.0
176,217.86296703768892,cue_b,0.5
177,218.36296703768892,delay,4.5
178,222.86296703768892,stim_by,1.0
181,225.88045859749522,cue_b,0.5
182,226.38045859749522,delay,1.5
183,227.88045859749522,stim_bx,1.0
186,230.3504553126127,cue_a,0.5
187,230.8504553126127,delay,3.0
188,233.8504553126127,stim_ax,1.0
191,235.8768296895574,cue_a,0.5
192,236.3768296895574,delay,1.5
193,237.8768296895574,stim_ay,1.0
196,240.2470699623076,cue_a,0.5
197,240.7470699623076,delay,3.0
198,243.7470699623076,stim_ay,1.0
201,245.94963752324625,cue_a,0.5
202,246.44963752324625,delay,4.5
203,250.94963752324625,stim_ay,1.0
206,253.31117128999543,cue_a,0.5
207,253.81117128999543,delay,1.5
208,255.31117128999543,stim_ax,1.0
211,257.4985690408188,cue_b,0.5
212,257.9985690408188,delay,3.0
213,260.9985690408188,stim_by,1.0
216,263.0758753872967,cue_b,0.5
217,263.5758753872967,delay,1.5
218,265.0758753872967,stim_bx,1.0
221,267.12918024273705,cue_b,0.5
222,267.62918024273705,delay,1.5
223,269.12918024273705,stim_bx,1.0
226,271.31088440359827,cue_b,0.5
227,271.81088440359827,delay,3.0
228,274.81088440359827,stim_bx,1.0
231,276.8576536688835,cue_b,0.5
232,277.3576536688835,delay,4.5
233,281.8576536688835,stim_by,1.0
236,285.0547939132174,cue_a,0.5
237,285.5547939132174,delay,1.5
238,287.0547939132174,stim_ax,1.0
241,289.2134132390925,cue_a,0.5
242,289.7134132390925,delay,3.0
243,292.7134132390925,stim_ax,1.0
246,294.75670803151075,cue_b,0.5
247,295.25670803151075,delay,3.0
248,298.25670803151075,stim_bx,1.0
251,305.75670803151075,break_message,4.0
254,318.9671440473238,cue_b,0.5
255,319.4671440473238,delay,4.5
