,onset,trial_type,duration
1,1.1173501701099577,cue_a,0.5
2,1.6173501701099577,delay,4.5
3,6.117350170109958,stim_ax,1.0
6,8.52582842618307,cue_a,0.5
7,9.02582842618307,delay,4.5
8,13.52582842618307,stim_ay,1.0
11,15.535247377202829,cue_a,0.5
12,16.03524737720283,delay,4.5
13,20.53524737720283,stim_ax,1.0
16,22.64994485076699,cue_a,0.5
17,23.14994485076699,delay,1.5
18,24.64994485076699,stim_ax,1.0
21,26.79931581503406,cue_b,0.5
22,27.29931581503406,delay,3.0
23,30.29931581503406,stim_by,1.0
26,32.579390832169565,cue_b,0.5
27,33.079390832169565,delay,1.5
28,34.579390832169565,stim_by,1.0
31,36.83975823271299,cue_a,0.5
32,37.33975823271299,delay,3.0
33,40.33975823271299,stim_ay,1.0
36,42.9067862259827,cue_b,0.5
37,43.4067862259827,delay,1.5
38,44.9067862259827,stim_bx,1.0
41,47.15190652017455,cue_b,0.5
42,47.65190652017455,delay,1.5
43,49.15190652017455,stim_bx,1.0
46,51.86768328962716,cue_b,0.5
47,52.36768328962716,delay,4.5
48,56.86768328962716,stim_by,1.0
51,59.26757629354168,cue_a,0.5
52,59.76757629354168,delay,1.5
53,61.26757629354168,stim_ax,1.0
56,63.35858303502001,cue_b,0.5
57,63.85858303502001,delay,4.5
58,68.35858303502002,stim_by,1.0
61,70.67423529904826,cue_a,0.5
62,71.17423529904826,delay,3.0
63,74.17423529904826,stim_ay,1.0
66,76.54894451366103,cue_a,0.5
67,77.04894451366103,delay,4.5
68,81.54894451366103,stim_ax,1.0
71,83.81371058738318,cue_a,0.5
72,84.31371058738318,delay,3.0
73,87.31371058738318,stim_ax,1.0
76,89.67707076652036,cue_a,0.5
77,90.17707076652036,delay,4.5
78,94.67707076652036,stim_ay,1.0
81,97.47782349068261,cue_b,0.5
82,97.97782349068261,delay,3.0
83,100.97782349068261,stim_bx,1.0
86,103.31711520095095,cue_a,0.5
87,103.81711520095095,delay,3.0
88,106.81711520095095,stim_ax,1.0
91,111.40768901036957,cue_b,0.5
92,111.90768901036957,delay,4.5
93,116.40768901036957,stim_bx,1.0
96,118.90390386623326,cue_a,0.5
97,119.40390386623326,delay,1.5
98,120.90390386623326,stim_ay,1.0
101,123.68163064341172,cue_b,0.5
102,124.18163064341172,delay,1.5
103,125.68163064341172,stim_bx,1.0
106,128.19857181034823,cue_a,0.5
107,128.69857181034823,delay,3.0
108,131.69857181034823,stim_ay,1.0
111,134.1264219279149,cue_b,0.5
112,134.6264219279149,delay,4.5
113,139.1264219279149,stim_by,1.0
116,142.303484756526,cue_b,0.5
