,onset,trial_type,duration
1,0.6673599061894816,start,1.15
4,4.760333273082937,tst_csw,1.15
7,7.001138363174548,tsw_csw,1.15
10,9.538782967739941,tsw_csw,1.15
13,11.903232990844703,tsw_csw,1.15
16,14.205633389247216,tsw_csw,1.15
19,17.14080313128746,tsw_csw,1.15
22,20.29368371476138,tst_cst,1.15
25,23.27511605160873,tst_csw,1.15
28,25.552062133446583,tsw_csw,1.15
31,27.850929762379145,tst_csw,1.15
34,30.79113252094315,tst_cst,1.15
37,33.914010130409686,tsw_csw,1.15
40,36.249550424110076,tsw_csw,1.15
43,39.23943667589188,tsw_csw,1.15
46,41.47118736346682,tsw_csw,1.15
49,44.25965871781127,tsw_csw,1.15
52,46.552961567781985,tst_csw,1.15
55,48.9854640978018,tst_csw,1.15
58,51.77265611417606,tst_csw,1.15
61,54.136614973728975,tst_cst,1.15
64,56.360947011489955,tst_cst,1.15
67,58.52632879971105,tsw_csw,1.15
70,60.773371385659395,tsw_csw,1.15
73,63.14479617613042,tsw_csw,1.15
76,65.89682341778146,tst_cst,1.15
79,68.20327503721487,tst_cst,1.15
82,71.08829478928826,tsw_csw,1.15
85,73.36531039048899,tsw_csw,1.15
88,75.55985573049918,tst_csw,1.15
91,77.89337999023972,tsw_csw,1.15
94,81.8333206310937,tsw_csw,1.15
97,84.24351914700523,tsw_csw,1.15
100,87.03898574397606,tsw_csw,1.15
103,90.2938260325467,tsw_csw,1.15
106,92.81589437178101,tst_csw,1.15
109,96.35995703239605,tsw_csw,1.15
112,99.66906423110456,tsw_csw,1.15
115,101.90649467960363,tst_cst,1.15
118,104.64588888848921,tst_csw,1.15
121,107.10223087891858,tst_cst,1.15
124,109.72240948035187,tst_csw,1.15
127,112.40924600863903,tst_csw,1.15
130,114.64114400612088,tsw_csw,1.15
133,116.89765647838645,tsw_csw,1.15
136,119.0980884266699,tst_cst,1.15
139,121.53765277164463,tsw_csw,1.15
142,124.38012164423742,tst_csw,1.15
145,127.34544242191865,tst_csw,1.15
148,130.70087403715488,tst_csw,1.15
151,133.01717593893216,tst_csw,1.15
154,136.5960413514204,tsw_csw,1.15
157,139.0870362993825,tst_cst,1.15
160,142.32642593909134,tst_cst,1.15
163,144.5808714688858,tst_cst,1.15
166,147.16605264959296,tsw_csw,1.15
169,149.6868743771761,tst_csw,1.15
172,152.00585205284057,tsw_csw,1.15
175,154.3401006132879,tsw_csw,1.15
178,156.60463460069033,tsw_csw,1.15
181,159.06549208319672,tst_cst,1.15
184,161.87881558823793,tst_cst,1.15
187,164.10350415105992,tst_cst,1.15
190,166.6270891085735,tst_cst,1.15
193,169.07696796806027,tsw_csw,1.15
196,176.72696796806028,break_message,4.0
199,187.74060654565287,start,1.15
202,189.92648361296497,tst_cst,1.15
205,192.1416317141677,tst_csw,1.15
208,194.57064454877366,tst_cst,1.15
211,197.2273476073354,tst_csw,1.15
214,199.49799356297518,tst_cst,1.15
217,202.13089520208842,tst_cst,1.15
220,204.35086326337634,tst_cst,1.15
223,207.019257065561,tsw_csw,1.15
226,209.9349463655302,tsw_csw,1.15
229,212.26264012881174,tsw_csw,1.15
232,214.84803080155996,tst_csw,1.15
235,217.08930089957187,tst_cst,1.15
238,219.37012790705947,tsw_csw,1.15
241,221.61905451857618,tst_csw,1.15
244,223.85805974488608,tsw_csw,1.15
247,226.43214842994277,tsw_csw,1.15
250,230.58933207739167,tst_csw,1.15
253,232.86756080715446,tsw_csw,1.15
256,235.68702211563698,tsw_csw,1.15
259,239.84580297551176,tsw_csw,1.15
262,242.2374274119874,tsw_csw,1.15
265,244.76349818470626,tsw_csw,1.15
268,246.9401630974851,tst_csw,1.15
271,249.16113276147806,tsw_csw,1.15
274,252.18641398165764,tst_csw,1.15
277,254.53294839736046,tst_cst,1.15
280,257.35103390350076,tsw_csw,1.15
283,259.86824978661235,tsw_csw,1.15
286,262.5142475050972,tsw_csw,1.15
289,264.6830139367034,tsw_csw,1.15
292,267.39621898099057,tst_cst,1.15
295,270.45707640877515,tsw_csw,1.15
298,272.7628954608275,tst_cst,1.15
301,275.28092000710564,tsw_csw,1.15
304,278.1103283027242,tst_cst,1.15
307,280.4160725750459,tst_csw,1.15
310,282.86808642007935,tst_csw,1.15
313,285.04125747563967,tst_csw,1.15
316,289.65065410860984,tsw_csw,1.15
319,292.4928061794441,tsw_csw,1.15
322,294.73645531829004,tst_cst,1.15
325,297.1778343333715,tst_cst,1.15
328,300.34365334303584,tst_csw,1.15
331,302.8028810262652,tsw_csw,1.15
334,305.42557351982094,tst_csw,1.15
337,307.59450720753085,tsw_csw,1.15
340,309.92603173395776,tst_csw,1.15
343,312.7259664855404,tst_cst,1.15
346,315.1832569711561,tst_cst,1.15
349,317.80722946478346,tst_csw,1.15
352,320.18335917000826,tsw_csw,1.15
355,323.7217463822533,tsw_csw,1.15
358,326.0891664649412,tst_csw,1.15
361,328.7523488383584,tsw_csw,1.15
364,331.81227291079915,tst_cst,1.15
367,335.1492350443277,tst_csw,1.15
370,337.3217200136206,tsw_csw,1.15
373,339.5296466972024,tsw_csw,1.15
376,341.7116664981628,tsw_csw,1.15
379,344.0388908909393,tsw_csw,1.15
382,346.43176828674495,tsw_csw,1.15
385,348.68739677177086,tsw_csw,1.15
388,350.99134489497175,tsw_csw,1.15
391,353.31149316851247,tst_cst,1.15
394,360.96149316851245,break_message,4.0
397,372.0897716833792,start,1.15
400,374.9221844344137,tsw_csw,1.15
403,379.20553903759026,tst_csw,1.15
