,onset,trial_type,duration
1,2.0418340687039462,start,1.15
4,4.52589904917394,tsw_csw,1.15
7,7.1878907632347975,tst_csw,1.15
10,9.922068600951599,tst_cst,1.15
13,12.48787757157764,tst_csw,1.15
16,15.309830835283382,tst_csw,1.15
19,17.645056676442024,tst_csw,1.15
22,20.090882409192506,tsw_csw,1.15
25,22.511319433939235,tst_cst,1.15
28,24.712840146666622,tst_cst,1.15
31,27.191626741638505,tsw_csw,1.15
34,30.4059919938402,tsw_csw,1.15
37,33.11865765249369,tsw_csw,1.15
40,35.84440481174879,tst_cst,1.15
43,38.39659695226147,tsw_csw,1.15
46,40.7305569247226,tsw_csw,1.15
49,43.105015744864914,tst_csw,1.15
52,45.80938357834455,tsw_csw,1.15
55,48.01030217488816,tsw_csw,1.15
58,51.024505275221344,tst_csw,1.15
61,53.3992960117399,tsw_csw,1.15
64,55.5571534358818,tst_csw,1.15
67,57.84634041931355,tsw_csw,1.15
70,60.64811400601267,tsw_csw,1.15
73,63.516654293551184,tst_csw,1.15
76,66.06457803926891,tsw_csw,1.15
79,68.73529774875678,tsw_csw,1.15
82,71.06109709734984,tst_csw,1.15
85,74.84055276439206,tst_cst,1.15
88,77.08960291324455,tst_csw,1.15
91,79.5415664513729,tst_cst,1.15
94,81.87608373585132,tst_csw,1.15
97,84.16739234970785,tst_cst,1.15
100,86.54820781476037,tsw_csw,1.15
103,88.91031500653023,tst_csw,1.15
106,91.53261183688429,tsw_csw,1.15
109,93.73617080191562,tst_cst,1.15
112,95.91590894551204,tst_csw,1.15
115,98.31681317125111,tsw_csw,1.15
118,101.15967021204297,tsw_csw,1.15
121,104.56536731094023,tsw_csw,1.15
124,106.75351209253837,tsw_csw,1.15
127,108.96441142676491,tst_cst,1.15
130,111.31140179967608,tsw_csw,1.15
133,113.88245212106385,tsw_csw,1.15
136,116.70311722711152,tsw_csw,1.15
139,119.42853498982956,tst_cst,1.15
142,123.86658065472838,tst_csw,1.15
145,126.06968890173061,tsw_csw,1.15
148,129.09547875596687,tst_cst,1.15
151,131.63982542048888,tst_cst,1.15
154,133.79920383558732,tsw_csw,1.15
157,137.2261212476418,tst_cst,1.15
160,139.4120310953728,tsw_csw,1.15
163,142.1282521709449,tst_cst,1.15
166,144.66720216233117,tsw_csw,1.15
169,146.89995277781142,tsw_csw,1.15
172,149.89135448817905,tst_cst,1.15
175,152.15937698939618,tst_csw,1.15
178,154.34322139494688,tsw_csw,1.15
181,156.63736698556116,tst_csw,1.15
184,158.80020102507487,tsw_csw,1.15
187,160.97491475554344,tsw_csw,1.15
190,163.50664361688976,tsw_csw,1.15
193,166.06524952103118,tst_cst,1.15
196,173.71524952103118,break_message,4.0
199,186.7716830412016,start,1.15
202,189.16145427900858,tst_cst,1.15
205,191.35161822651708,tsw_csw,1.15
208,194.12357170045289,tsw_csw,1.15
211,196.46155011149287,tsw_csw,1.15
214,199.69345146725442,tsw_csw,1.15
217,202.03241038283016,tst_cst,1.15
220,204.69267963705292,tsw_csw,1.15
223,207.4355290193873,tsw_csw,1.15
226,209.66160455899774,tsw_csw,1.15
229,211.83525591760707,tst_cst,1.15
232,214.5159637437527,tst_cst,1.15
235,216.77380550811978,tsw_csw,1.15
238,219.6808948911548,tst_csw,1.15
241,221.89693034564954,tst_csw,1.15
244,224.60655583108442,tst_csw,1.15
247,226.8630361756637,tst_csw,1.15
250,229.1387627738804,tst_csw,1.15
253,231.66199488937838,tst_cst,1.15
256,233.93056892908757,tsw_csw,1.15
259,236.17282793515312,tst_cst,1.15
262,238.94058536656166,tst_cst,1.15
265,241.442556047544,tst_csw,1.15
268,243.6678930218951,tst_cst,1.15
271,245.9353254579685,tsw_csw,1.15
274,248.12248105647654,tst_cst,1.15
277,250.49122717505708,tsw_csw,1.15
280,254.09607420251464,tsw_csw,1.15
283,256.7188197024331,tst_csw,1.15
286,259.09831634104154,tsw_csw,1.15
