,onset,trial_type,duration
1,1.3711281054010216,start,1.15
4,3.989169058262525,tst_cst,1.15
7,6.479960234242635,tsw_csw,1.15
10,8.836373509794347,tst_cst,1.15
13,11.09358366283318,tsw_csw,1.15
16,13.496783046916338,tsw_csw,1.15
19,16.394347966467006,tst_csw,1.15
22,18.558836288134295,tsw_csw,1.15
25,21.485891015925557,tsw_csw,1.15
28,23.784748399059467,tsw_csw,1.15
31,25.979982533836136,tst_csw,1.15
34,28.1745871459274,tsw_csw,1.15
37,30.49661742278783,tst_cst,1.15
40,32.75971003649991,tsw_csw,1.15
43,35.126256951206756,tst_cst,1.15
46,37.995186017154246,tst_cst,1.15
49,40.43192413018741,tst_csw,1.15
52,42.80940498544063,tsw_csw,1.15
55,45.99659147375378,tst_cst,1.15
58,48.24289489826554,tst_cst,1.15
61,50.63157058557184,tst_csw,1.15
64,52.87279126161179,tsw_csw,1.15
67,55.65032576579437,tst_csw,1.15
70,57.896722244720934,tsw_csw,1.15
73,61.32076179375538,tsw_csw,1.15
76,63.521800103034586,tst_cst,1.15
79,66.21836356345194,tst_csw,1.15
82,68.87049720427875,tst_cst,1.15
85,72.21554700402118,tsw_csw,1.15
88,74.37014419875538,tst_cst,1.15
91,77.30390162079533,tsw_csw,1.15
94,80.7338959493715,tst_cst,1.15
97,83.68184651721765,tsw_csw,1.15
100,86.4630650090043,tst_csw,1.15
103,88.70179056510753,tst_csw,1.15
106,91.03658025107681,tsw_csw,1.15
109,93.60388952921699,tst_csw,1.15
112,96.10086620268552,tst_csw,1.15
115,98.32504729214911,tsw_csw,1.15
118,100.81791993713107,tsw_csw,1.15
121,103.00922401964058,tst_csw,1.15
124,105.84375568044763,tst_cst,1.15
127,108.15131206023146,tsw_csw,1.15
130,110.76273549107867,tst_csw,1.15
133,114.06371884703532,tst_cst,1.15
136,116.37609736345253,tsw_csw,1.15
139,119.30898047695143,tsw_csw,1.15
142,122.59305856549452,tsw_csw,1.15
145,124.80658761063418,tsw_csw,1.15
148,127.6934975993514,tsw_csw,1.15
