,onset,trial_type,duration
1,1.4339848596441336,start,1.15
4,3.752296840137384,tsw_csw,1.15
7,5.998454049609522,tst_csw,1.15
10,8.166322454421161,tst_csw,1.15
13,10.580667680994221,tsw_csw,1.15
16,12.838349481847526,tst_cst,1.15
19,15.555627949309661,tsw_csw,1.15
22,18.168573213278624,tsw_csw,1.15
25,20.435836232231214,tsw_csw,1.15
28,22.663563077833427,tst_csw,1.15
31,25.157355229737725,tst_cst,1.15
34,27.488889015161096,tst_cst,1.15
37,30.353657808287466,tst_cst,1.15
40,32.54803703021625,tsw_csw,1.15
43,35.026729412503684,tsw_csw,1.15
46,37.440779160061716,tsw_csw,1.15
49,39.61394982018388,tsw_csw,1.15
52,41.9870380860156,tst_csw,1.15
55,44.9035459120893,tsw_csw,1.15
58,47.274627945956674,tst_cst,1.15
61,49.863905344772576,tst_csw,1.15
64,53.275049544544395,tsw_csw,1.15
67,56.02186057031717,tsw_csw,1.15
70,61.471473041911686,tst_csw,1.15
73,64.1967657094669,tsw_csw,1.15
76,66.76853820655603,tsw_csw,1.15
79,69.28234878248665,tsw_csw,1.15
82,71.67877535758562,tst_cst,1.15
85,73.9647260822842,tsw_csw,1.15
88,76.21076784911448,tsw_csw,1.15
91,78.37310018916307,tsw_csw,1.15
94,80.68772303742186,tst_cst,1.15
97,83.24615506714126,tsw_csw,1.15
100,85.9400021375496,tst_csw,1.15
103,88.39335825711936,tsw_csw,1.15
106,91.12645164094415,tsw_csw,1.15
109,93.56524633555323,tst_cst,1.15
112,95.93278029833273,tst_csw,1.15
115,98.35747245608319,tsw_csw,1.15
118,100.77489047937736,tsw_csw,1.15
121,102.96675509805577,tst_cst,1.15
124,105.12076236879876,tst_cst,1.15
127,107.61787458354186,tsw_csw,1.15
130,110.56031876733702,tsw_csw,1.15
133,113.12796635826717,tst_csw,1.15
136,115.48715876474157,tst_csw,1.15
139,118.12394185612088,tsw_csw,1.15
142,120.36185186662917,tst_csw,1.15
145,123.13579615612765,tst_csw,1.15
148,125.33957632411399,tsw_csw,1.15
151,128.14640974536448,tsw_csw,1.15
154,130.48660694422892,tsw_csw,1.15
157,133.5163187090983,tst_cst,1.15
160,136.7888066503352,tst_cst,1.15
163,138.97254468373237,tst_csw,1.15
166,142.30244704099152,tst_csw,1.15
169,144.72408661956553,tst_csw,1.15
172,147.32816709877258,tst_csw,1.15
175,149.55081821952643,tsw_csw,1.15
178,151.78924724818103,tst_cst,1.15
181,154.37510267635713,tsw_csw,1.15
184,157.12998900126905,tsw_csw,1.15
187,160.21790485591865,tst_cst,1.15
190,163.15652382931023,tst_cst,1.15
193,165.57842070000478,tst_cst,1.15
196,173.2284207000048,break_message,4.0
199,185.37522929175987,start,1.15
202,187.93188559349565,tsw_csw,1.15
205,190.41735223741136,tsw_csw,1.15
208,192.67592952038055,tst_cst,1.15
211,195.49550437107257,tst_csw,1.15
214,197.67648560364069,tsw_csw,1.15
217,200.41586514847037,tsw_csw,1.15
220,202.79903187748107,tsw_csw,1.15
223,205.19464930117897,tst_csw,1.15
226,207.46812957102034,tst_cst,1.15
229,211.28700836567964,tst_cst,1.15
232,214.2946078998429,tst_csw,1.15
235,216.5960742386568,tst_csw,1.15
238,218.8051005100535,tst_cst,1.15
241,221.20462416257945,tsw_csw,1.15
244,223.6162229595114,tst_csw,1.15
247,225.79171868198526,tsw_csw,1.15
250,228.5354018424337,tst_csw,1.15
253,231.28718913262654,tsw_csw,1.15
256,233.85056897176753,tst_cst,1.15
259,236.70871262040072,tst_csw,1.15
262,239.26059048526596,tst_csw,1.15
265,241.58803344711583,tsw_csw,1.15
268,243.78461045473978,tst_cst,1.15
271,246.57586060344738,tsw_csw,1.15
274,249.52300458755568,tsw_csw,1.15
277,251.72050819286085,tsw_csw,1.15
280,254.49638444157492,tst_cst,1.15
283,257.00906366107705,tsw_csw,1.15
286,262.087308452013,tst_csw,1.15
289,264.40264493880625,tsw_csw,1.15
292,267.3571916177168,tsw_csw,1.15
295,269.53808342288005,tst_cst,1.15
298,271.8531355773333,tsw_csw,1.15
301,274.3046045021276,tsw_csw,1.15
304,277.4429563269267,tst_cst,1.15
307,279.616524218714,tsw_csw,1.15
310,282.54214359131726,tsw_csw,1.15
313,285.17604970414067,tsw_csw,1.15
316,288.0121132595425,tsw_csw,1.15
319,290.2341162988589,tsw_csw,1.15
322,293.1311319177318,tst_csw,1.15
325,295.46647098703005,tst_csw,1.15
328,298.468095369699,tsw_csw,1.15
331,301.54780707669113,tst_cst,1.15
334,305.1219615558488,tst_csw,1.15
337,307.69588971105605,tst_cst,1.15
340,309.9720819885964,tst_cst,1.15
343,312.1304858338755,tsw_csw,1.15
346,314.4052754644222,tst_csw,1.15
349,318.60766085792176,tst_cst,1.15
352,321.18236264410467,tsw_csw,1.15
355,323.3548166455927,tst_cst,1.15
358,325.61471277715026,tsw_csw,1.15
361,327.85870489736726,tst_csw,1.15
364,332.1589161992686,tsw_csw,1.15
367,335.06298796062407,tsw_csw,1.15
370,337.33185593300817,tsw_csw,1.15
373,339.73363151905204,tsw_csw,1.15
376,341.97738886626587,tst_cst,1.15
379,344.4693655479381,tst_csw,1.15
382,346.82910316540506,tsw_csw,1.15
385,349.38017500982534,tst_csw,1.15
388,351.5431737158051,tst_cst,1.15
391,353.92747008992046,tsw_csw,1.15
394,361.57747008992044,break_message,4.0
397,372.35827734044733,start,1.15
400,374.55037065820227,tst_cst,1.15
403,376.9021872615161,tsw_csw,1.15
406,379.2235881101359,tsw_csw,1.15
409,381.38389553505914,tsw_csw,1.15
412,383.71109725566356,tst_csw,1.15
415,386.0306673478908,tsw_csw,1.15
418,389.15938574260116,tst_csw,1.15
421,391.5472225909015,tsw_csw,1.15
424,393.94930682138084,tsw_csw,1.15
427,396.4809134386171,tsw_csw,1.15
430,400.0075455160576,tst_cst,1.15
433,402.8655662283621,tst_cst,1.15
436,405.2572644053235,tsw_csw,1.15
439,407.4241478080885,tst_cst,1.15
442,409.7082197601784,tst_csw,1.15
445,412.3957671634659,tst_csw,1.15
448,414.7607739971992,tsw_csw,1.15
451,418.03227343028163,tsw_csw,1.15
454,420.58729003399407,tst_cst,1.15
457,423.3251858810381,tsw_csw,1.15
460,426.6042739512266,tsw_csw,1.15
463,429.8638857798329,tst_cst,1.15
466,432.3822086399876,tst_csw,1.15
469,434.7539196387178,tsw_csw,1.15
472,437.776282388175,tst_cst,1.15
475,440.9165287774728,tsw_csw,1.15
478,443.1151032960479,tst_csw,1.15
481,445.498893541832,tst_cst,1.15
484,447.70242606842726,tsw_csw,1.15
487,450.3074495881747,tst_cst,1.15
