,onset,trial_type,duration
1,2.3167857700589303,stop,1.0
4,4.34075206160243,stop,1.0
7,7.026158083666296,go,1.0
10,9.453086873713753,go,1.0
13,13.032558513940222,go,1.0
16,15.313666886674289,stop,1.0
19,17.351283791089443,stop,1.0
22,19.400044653531218,go,1.0
25,21.541443205321652,go,1.0
28,23.73741114953094,go,1.0
31,25.902030307450566,go,1.0
34,28.52687725435226,go,1.0
37,31.520769656474997,stop,1.0
40,34.19240064455234,go,1.0
43,36.39020611882429,go,1.0
46,38.56615219588325,stop,1.0
49,40.75456616403335,go,1.0
52,43.21851472208557,go,1.0
55,45.35124822631403,go,1.0
58,47.621749895647824,go,1.0
61,51.271269627552066,go,1.0
64,54.567688126147196,go,1.0
67,58.157600973736535,stop,1.0
70,60.22719803686232,go,1.0
73,62.26777181148682,stop,1.0
76,65.71455244080606,go,1.0
79,67.80828538578697,go,1.0
82,70.3719701930724,go,1.0
85,72.68699628661821,go,1.0
88,74.86067054269722,go,1.0
91,77.00674592065353,stop,1.0
94,79.34028574091312,go,1.0
97,81.41085577980344,stop,1.0
100,83.52953634517279,go,1.0
103,85.79855216906671,stop,1.0
106,87.93046943847688,go,1.0
109,90.02179392790364,go,1.0
112,93.54458684373378,stop,1.0
115,95.63412164206868,go,1.0
118,97.87189313009476,go,1.0
121,101.9866862289776,stop,1.0
124,104.82106829572636,go,1.0
127,107.16772601386984,go,1.0
130,109.39534144316568,stop,1.0
133,111.91005460058834,go,1.0
136,114.00193994203362,go,1.0
139,116.56222452516386,go,1.0
142,119.70489173354274,go,1.0
145,121.85563119811071,stop,1.0
148,124.6510701808047,stop,1.0
151,126.9090555692318,go,1.0
154,129.26035772400112,go,1.0
157,131.28084356157706,go,1.0
160,133.53062661464716,stop,1.0
163,135.53316445076592,go,1.0
166,137.94746904324361,stop,1.0
169,140.25134408898722,go,1.0
172,142.3136660596752,stop,1.0
175,144.42487763148023,go,1.0
178,146.99967119541054,stop,1.0
181,154.49967119541054,break_message,4.0
184,165.03552672928834,go,1.0
187,167.50984690779927,stop,1.0
190,169.57763590795324,go,1.0
193,171.59304551939366,stop,1.0
196,173.75320715550743,go,1.0
199,175.79665377967072,go,1.0
202,178.18472137066723,go,1.0
205,180.41302929296563,go,1.0
208,182.9497811027272,stop,1.0
211,185.47910841718246,go,1.0
214,187.70963108800842,stop,1.0
217,189.74848958987457,stop,1.0
220,192.18028624160937,stop,1.0
223,194.19237078089245,stop,1.0
226,196.32749624203143,go,1.0
229,198.4395484480954,go,1.0
232,200.60737870175902,go,1.0
235,202.89237125629865,stop,1.0
238,205.46066921646403,stop,1.0
241,208.2998629722065,go,1.0
244,211.87734925434975,go,1.0
247,214.02573971859078,go,1.0
250,216.30356485314692,go,1.0
253,219.00176739862616,go,1.0
256,221.57366397699786,go,1.0
259,223.72523347347396,go,1.0
262,226.05036362647476,go,1.0
265,230.796338674896,stop,1.0
268,233.4245398839995,go,1.0
271,235.71592472251336,go,1.0
274,239.49716023442318,stop,1.0
277,243.34500624351313,go,1.0
280,245.80950854913172,stop,1.0
283,248.6980373228579,stop,1.0
286,250.79479763802752,go,1.0
289,253.11063046240804,go,1.0
292,255.18818602707324,stop,1.0
295,258.1498024599987,go,1.0
298,260.2756111209099,stop,1.0
301,262.79482187219156,go,1.0
304,265.65356319964565,go,1.0
307,268.3984479319623,go,1.0
310,271.0663412791159,go,1.0
313,273.2405475070872,go,1.0
316,275.6985964550478,stop,1.0
319,277.7031183336671,stop,1.0
322,279.73451014556696,go,1.0
325,281.7353979602351,go,1.0
328,283.8246873504073,stop,1.0
331,286.27917288977443,go,1.0
334,288.32948734815426,stop,1.0
337,290.40908763646274,stop,1.0
340,293.5498408847326,go,1.0
343,296.1307516903157,go,1.0
346,298.30239013220785,go,1.0
349,300.8724748152992,go,1.0
352,303.073254871856,go,1.0
355,305.2145607700953,go,1.0
358,307.2408581695493,go,1.0
361,309.26319690755855,go,1.0
364,316.76319690755855,break_message,4.0
367,327.66483591636063,stop,1.0
370,330.0027121223459,stop,1.0
373,332.1303607487797,stop,1.0
376,334.6876211199012,go,1.0
379,336.9504776740891,go,1.0
382,339.21884684489294,stop,1.0
385,342.101833973725,go,1.0
388,344.22160523595335,stop,1.0
391,346.68618348530856,stop,1.0
394,348.6984634907709,go,1.0
397,350.99489447663353,go,1.0
400,353.106086255959,go,1.0
403,355.2137474773202,go,1.0
406,357.32375923152694,go,1.0
409,360.36143776175174,go,1.0
412,363.1436237037633,go,1.0
415,365.2238212389438,go,1.0
418,367.5447311364322,stop,1.0
421,369.88421494849393,go,1.0
424,372.18870328172335,stop,1.0
427,375.1895619899681,go,1.0
430,377.92657976699303,go,1.0
433,380.32112884953597,go,1.0
436,382.4598821888776,go,1.0
439,384.4838135912689,go,1.0
442,387.3711367178522,go,1.0
445,391.7840200543936,go,1.0
448,393.9620225200333,go,1.0
451,396.2395894788845,stop,1.0
454,398.78985282313704,stop,1.0
457,401.8098141599481,stop,1.0
460,404.09457263080344,stop,1.0
463,406.8625774662913,go,1.0
466,409.3835578370442,go,1.0
469,411.8117955098799,go,1.0
472,414.02524875537244,go,1.0
475,416.57259921111313,go,1.0
478,419.04895434802484,stop,1.0
481,421.08319161905223,stop,1.0
484,423.4673115845242,go,1.0
487,425.5786772997037,go,1.0
490,428.008792531013,go,1.0
493,430.1691964920499,go,1.0
496,432.35196010383504,go,1.0
499,434.8897423726514,go,1.0
502,437.0568252570255,go,1.0
505,439.7762758162168,go,1.0
508,442.277973117412,go,1.0
511,444.92193036666896,go,1.0
514,446.9243820818834,stop,1.0
517,449.26108232535915,go,1.0
520,451.70646951794396,stop,1.0
523,454.4249778197511,go,1.0
526,456.84890817461036,go,1.0
529,459.0824134092928,stop,1.0
532,461.45597997541597,stop,1.0
535,464.16874041729557,stop,1.0
538,466.9703232469304,go,1.0
541,469.0410882215352,go,1.0
544,471.1374100599052,stop,1.0
547,478.6374100599052,break_message,4.0
