,onset,trial_type,duration
1,1.508092776293415,stop,1.0
4,3.5491470348525374,go,1.0
7,5.580840751499711,go,1.0
10,8.019547727310592,go,1.0
13,10.203461928856974,go,1.0
16,12.442699109408785,stop,1.0
19,14.545383397760714,go,1.0
22,16.54629449331013,go,1.0
25,18.593371793950798,go,1.0
28,20.736465174948528,go,1.0
31,22.798702101337803,go,1.0
34,25.6964112325865,go,1.0
37,27.76204611085863,stop,1.0
40,30.867658905783966,go,1.0
43,33.308579712630255,go,1.0
46,35.34852262740528,go,1.0
49,38.35165536310343,go,1.0
52,40.64942889290413,go,1.0
55,42.85644692348532,stop,1.0
58,44.967052199473244,stop,1.0
61,47.15437532323192,go,1.0
64,49.403059608124266,stop,1.0
67,52.042507279073604,go,1.0
70,55.20530776807739,stop,1.0
73,57.319789251337944,go,1.0
76,59.560883253630486,go,1.0
79,61.70360212695296,go,1.0
82,64.3581665840275,stop,1.0
85,66.5241951747404,go,1.0
88,69.05757790135118,go,1.0
91,71.51536973700861,go,1.0
94,73.58063630787227,go,1.0
97,76.2199378209716,stop,1.0
100,78.3009777940408,go,1.0
103,80.59634565292008,stop,1.0
106,82.8044992253872,go,1.0
109,85.66990822513482,stop,1.0
112,88.72437732229625,stop,1.0
115,91.90002542063976,stop,1.0
118,94.59749947670186,stop,1.0
121,97.57777355131667,stop,1.0
124,99.91169705640934,go,1.0
127,102.31445611001419,go,1.0
130,107.53857607020802,go,1.0
133,110.310396101379,go,1.0
136,112.77415151969905,go,1.0
139,115.28214670216019,go,1.0
142,118.6097626710714,go,1.0
145,120.69413970511724,go,1.0
148,123.25424740160902,go,1.0
151,125.69071829773917,stop,1.0
154,128.55418724936487,go,1.0
157,131.0142873573253,stop,1.0
160,133.13968759389428,go,1.0
163,135.3404853563158,stop,1.0
166,137.60946419385814,stop,1.0
169,139.7430270744285,go,1.0
172,141.8717497757028,stop,1.0
175,144.28536503117994,go,1.0
178,146.33576403774163,go,1.0
181,153.83576403774163,break_message,4.0
184,165.9942024123625,go,1.0
187,168.2747867765551,go,1.0
190,170.55918613914102,stop,1.0
193,172.71896386972662,stop,1.0
196,175.1151306204688,go,1.0
199,177.7165769391024,go,1.0
202,180.56535932461813,stop,1.0
205,182.61561685788195,go,1.0
208,184.90079766972602,go,1.0
211,187.09700675990052,go,1.0
214,189.31731124902853,stop,1.0
217,191.56793027169326,go,1.0
220,193.89033126469604,go,1.0
223,196.06605327828282,stop,1.0
226,198.35904985605782,stop,1.0
229,200.41942287348297,stop,1.0
232,203.19918959081127,go,1.0
235,205.24625323263305,go,1.0
238,207.3612052831069,go,1.0
241,209.89959067241114,go,1.0
244,212.53847448391292,go,1.0
247,215.08530000076536,stop,1.0
250,217.09160993742276,go,1.0
253,219.2514830442753,go,1.0
256,222.12305947452037,stop,1.0
259,224.179767159294,stop,1.0
262,226.6509409167395,go,1.0
265,228.78388662869096,go,1.0
268,231.9317999557378,go,1.0
271,234.30325067710595,go,1.0
274,236.43362956500317,stop,1.0
277,239.50571206043676,stop,1.0
280,241.93333264330047,stop,1.0
283,244.4200027979,go,1.0
286,247.2909771707719,go,1.0
289,249.5549178803916,stop,1.0
292,252.72241418771998,stop,1.0
295,255.39135596831366,go,1.0
298,257.60682639807516,stop,1.0
301,260.8574108284925,stop,1.0
304,262.99075659353423,go,1.0
307,266.9033545601428,go,1.0
310,269.06571689895793,go,1.0
313,271.184152967601,go,1.0
316,273.3458525819645,go,1.0
319,276.1695189905478,go,1.0
322,279.2382723829799,go,1.0
325,281.545329909787,stop,1.0
328,283.7373683534614,go,1.0
331,287.21492881865856,stop,1.0
334,289.4690199688415,go,1.0
337,291.5784808411136,go,1.0
340,294.12484472080115,go,1.0
343,296.1298033475865,go,1.0
346,298.4104032625072,go,1.0
349,301.3776931193391,go,1.0
352,303.6639660787545,go,1.0
355,306.04574897218254,go,1.0
358,308.59374702648336,stop,1.0
361,311.23936726773826,go,1.0
364,318.73936726773826,break_message,4.0
367,329.90168004958866,go,1.0
370,332.21043749437473,go,1.0
373,334.8420946452669,go,1.0
376,337.40694305419703,go,1.0
379,339.8499832239594,go,1.0
