,onset,trial_type,duration
1,2.6898621844261394,emc,16.0
9,18.68986218442614,recall,5.0
11,26.387283443422405,emc,16.0
19,42.387283443422405,recall,5.0
21,58.36802888195348,emc,16.0
29,74.36802888195348,recall,5.0
31,82.35425206878342,emc,16.0
39,98.35425206878342,recall,5.0
41,105.57281435766711,emc,16.0
49,121.57281435766711,recall,5.0
51,135.04456993397463,emc,16.0
59,151.04456993397463,recall,5.0
61,164.31546475001971,emc,16.0
69,180.31546475001971,recall,5.0
71,187.96188129301308,emc,16.0
79,203.96188129301308,recall,5.0
81,214.96188129301308,break_message,4.0
84,229.42189537315528,emc,16.0
92,245.42189537315528,recall,5.0
94,258.6712384736163,emc,16.0
102,274.6712384736163,recall,5.0
104,282.64999086727454,emc,16.0
112,298.64999086727454,recall,5.0
114,313.33129024009315,emc,16.0
122,329.33129024009315,recall,5.0
124,338.70226549639267,emc,16.0
132,354.70226549639267,recall,5.0
134,361.7816324593837,emc,16.0
142,377.7816324593837,recall,5.0
144,389.6233582460899,emc,16.0
152,405.6233582460899,recall,5.0
154,413.25129035726394,emc,16.0
162,429.25129035726394,recall,5.0
164,440.25129035726394,break_message,4.0
167,453.0256264060566,emc,16.0
175,469.0256264060566,recall,5.0
177,478.9946984827711,emc,16.0
185,494.9946984827711,recall,5.0
187,502.18953368923525,emc,16.0
195,518.1895336892353,recall,5.0
197,526.4534884475071,emc,16.0
205,542.4534884475071,recall,5.0
207,550.6269718034046,emc,16.0
215,566.6269718034046,recall,5.0
217,575.0464190162583,emc,16.0
225,591.0464190162583,recall,5.0
227,600.0882566438268,emc,16.0
235,616.0882566438268,recall,5.0
237,629.931216349546,emc,16.0
245,645.931216349546,recall,5.0
247,656.931216349546,break_message,4.0
