,onset,trial_type,duration
1,3.12503478331604,emc,16.0
9,19.12503478331604,recall,5.0
11,26.280057516939024,emc,16.0
19,42.280057516939024,recall,5.0
21,49.90952934229203,emc,16.0
29,65.90952934229203,recall,5.0
31,78.74660423604821,emc,16.0
39,94.74660423604821,recall,5.0
41,101.84157736974107,emc,16.0
49,117.84157736974107,recall,5.0
51,125.2734024214563,emc,16.0
59,141.2734024214563,recall,5.0
61,153.28435027600185,emc,16.0
69,169.28435027600185,recall,5.0
71,176.3895181914962,emc,16.0
79,192.3895181914962,recall,5.0
81,203.3895181914962,break_message,4.0
84,216.11562204684623,emc,16.0
92,232.11562204684623,recall,5.0
94,239.19238199441912,emc,16.0
102,255.19238199441912,recall,5.0
104,263.5970157353691,emc,16.0
112,279.5970157353691,recall,5.0
114,290.11612566896827,emc,16.0
122,306.11612566896827,recall,5.0
124,313.33888631404335,emc,16.0
132,329.33888631404335,recall,5.0
134,336.7718293313013,emc,16.0
142,352.7718293313013,recall,5.0
144,367.5607725763648,emc,16.0
152,383.5607725763648,recall,5.0
154,390.83097833183456,emc,16.0
162,406.83097833183456,recall,5.0
164,417.83097833183456,break_message,4.0
167,434.4725815087407,emc,16.0
175,450.4725815087407,recall,5.0
177,461.2344300780063,emc,16.0
185,477.2344300780063,recall,5.0
187,488.77927275369444,emc,16.0
195,504.77927275369444,recall,5.0
197,516.2640556644385,emc,16.0
205,532.2640556644385,recall,5.0
207,543.7564149914249,emc,16.0
215,559.7564149914249,recall,5.0
217,570.0889299746611,emc,16.0
225,586.0889299746611,recall,5.0
227,599.5653179020214,emc,16.0
235,615.5653179020214,recall,5.0
237,629.8314885395054,emc,16.0
245,645.8314885395054,recall,5.0
247,656.8314885395054,break_message,4.0
