,onset,trial_type,duration
1,2.039697692384388,emc,16.0
9,18.039697692384387,recall,5.0
11,29.42451560143286,emc,16.0
19,45.42451560143286,recall,5.0
21,58.283004502591794,emc,16.0
29,74.2830045025918,recall,5.0
31,81.47603894172818,emc,16.0
39,97.47603894172818,recall,5.0
41,105.9984589144982,emc,16.0
49,121.9984589144982,recall,5.0
51,129.32389024421084,emc,16.0
59,145.32389024421084,recall,5.0
61,158.62895443891904,emc,16.0
69,174.62895443891904,recall,5.0
71,182.46852818525196,emc,16.0
79,198.46852818525196,recall,5.0
81,209.46852818525196,break_message,4.0
84,223.91749024029588,emc,16.0
92,239.91749024029588,recall,5.0
94,248.67398131173255,emc,16.0
102,264.6739813117325,recall,5.0
104,273.87222360719306,emc,16.0
112,289.87222360719306,recall,5.0
114,298.3805986711328,emc,16.0
122,314.3805986711328,recall,5.0
124,322.0178198609276,emc,16.0
132,338.0178198609276,recall,5.0
134,349.34922333049286,emc,16.0
142,365.34922333049286,recall,5.0
144,375.58023667760756,emc,16.0
152,391.58023667760756,recall,5.0
154,399.0156246115952,emc,16.0
162,415.0156246115952,recall,5.0
164,426.0156246115952,break_message,4.0
167,441.32472360164473,emc,16.0
175,457.32472360164473,recall,5.0
177,464.6573148892371,emc,16.0
185,480.6573148892371,recall,5.0
187,493.2866397258824,emc,16.0
195,509.2866397258824,recall,5.0
197,528.2026006608805,emc,16.0
205,544.2026006608805,recall,5.0
207,551.4058234787262,emc,16.0
215,567.4058234787262,recall,5.0
217,576.6740068664834,emc,16.0
225,592.6740068664834,recall,5.0
227,606.7595747463096,emc,16.0
235,622.7595747463096,recall,5.0
237,630.7049625135425,emc,16.0
245,646.7049625135425,recall,5.0
247,657.7049625135425,break_message,4.0
