,onset,trial_type,duration
1,3.419681442756477,emc,16.0
9,19.419681442756477,recall,5.0
11,27.950767907394173,emc,16.0
19,43.95076790739417,recall,5.0
21,59.43870828894579,emc,16.0
29,75.43870828894579,recall,5.0
31,82.88264144895814,emc,16.0
39,98.88264144895814,recall,5.0
41,111.93409015997645,emc,16.0
49,127.93409015997645,recall,5.0
51,141.01405524624803,emc,16.0
59,157.01405524624803,recall,5.0
61,165.4753661862767,emc,16.0
69,181.4753661862767,recall,5.0
71,188.58198416465802,emc,16.0
79,204.58198416465802,recall,5.0
81,215.58198416465802,break_message,4.0
84,229.28729218260563,emc,16.0
92,245.28729218260563,recall,5.0
94,254.24976028820433,emc,16.0
102,270.24976028820436,recall,5.0
104,278.18588225582215,emc,16.0
112,294.18588225582215,recall,5.0
114,306.7061225612203,emc,16.0
122,322.7061225612203,recall,5.0
124,329.78055968708253,emc,16.0
132,345.78055968708253,recall,5.0
134,355.09781453197456,emc,16.0
142,371.09781453197456,recall,5.0
144,380.2504604362967,emc,16.0
152,396.2504604362967,recall,5.0
154,403.94253684266056,emc,16.0
162,419.94253684266056,recall,5.0
164,430.94253684266056,break_message,4.0
167,443.63979355982224,emc,16.0
175,459.63979355982224,recall,5.0
177,466.99187462202747,emc,16.0
185,482.99187462202747,recall,5.0
187,497.8729102464134,emc,16.0
195,513.8729102464134,recall,5.0
197,521.2320309483312,emc,16.0
205,537.2320309483312,recall,5.0
207,546.297482987006,emc,16.0
215,562.297482987006,recall,5.0
217,574.0135884507479,emc,16.0
225,590.0135884507479,recall,5.0
227,606.1273489966657,emc,16.0
235,622.1273489966657,recall,5.0
237,630.5361512783207,emc,16.0
245,646.5361512783207,recall,5.0
247,657.5361512783207,break_message,4.0
