,onset,trial_type,duration
1,2.8463354487105663,emc,16.0
9,18.846335448710565,recall,5.0
11,26.442205694200762,emc,16.0
19,42.442205694200766,recall,5.0
21,49.64390204073852,emc,16.0
29,65.64390204073851,recall,5.0
31,76.46242583801299,emc,16.0
39,92.46242583801299,recall,5.0
41,100.07395148418068,emc,16.0
49,116.07395148418068,recall,5.0
51,123.90164290183878,emc,16.0
59,139.90164290183878,recall,5.0
61,155.90881437113327,emc,16.0
69,171.90881437113327,recall,5.0
71,179.22163986472265,emc,16.0
79,195.22163986472265,recall,5.0
81,206.22163986472265,break_message,4.0
84,220.54014511296396,emc,16.0
92,236.54014511296396,recall,5.0
94,245.46777007722432,emc,16.0
102,261.4677700772243,recall,5.0
104,269.8985529879132,emc,16.0
112,285.8985529879132,recall,5.0
114,295.24970257808775,emc,16.0
122,311.24970257808775,recall,5.0
124,321.51724691968406,emc,16.0
132,337.51724691968406,recall,5.0
134,349.8488184697127,emc,16.0
142,365.8488184697127,recall,5.0
144,372.89016372170875,emc,16.0
152,388.89016372170875,recall,5.0
154,398.7823568577206,emc,16.0
162,414.7823568577206,recall,5.0
164,425.7823568577206,break_message,4.0
167,442.7692883788289,emc,16.0
175,458.7692883788289,recall,5.0
177,466.24846243781445,emc,16.0
185,482.24846243781445,recall,5.0
187,496.3788286726354,emc,16.0
195,512.3788286726353,recall,5.0
197,519.5064921760536,emc,16.0
205,535.5064921760536,recall,5.0
207,548.8465960026647,emc,16.0
215,564.8465960026647,recall,5.0
217,572.5908287603352,emc,16.0
225,588.5908287603352,recall,5.0
227,605.8718286994923,emc,16.0
235,621.8718286994923,recall,5.0
237,629.3760942284538,emc,16.0
245,645.3760942284538,recall,5.0
247,656.3760942284538,break_message,4.0
