,onset,trial_type,duration
1,2.2324744833559462,emc,16.0
9,18.232474483355947,recall,5.0
11,26.121167745575068,emc,16.0
19,42.121167745575065,recall,5.0
21,56.52714413821268,emc,16.0
29,72.52714413821268,recall,5.0
31,80.69434234996613,emc,16.0
39,96.69434234996613,recall,5.0
41,104.22388424493823,emc,16.0
49,120.22388424493823,recall,5.0
51,135.19051789908724,emc,16.0
59,151.19051789908724,recall,5.0
61,159.60902664867388,emc,16.0
69,175.60902664867388,recall,5.0
71,183.83596568823864,emc,16.0
79,199.83596568823864,recall,5.0
81,210.83596568823864,break_message,4.0
84,225.57649400070827,emc,16.0
92,241.57649400070827,recall,5.0
94,259.5933814201475,emc,16.0
102,275.5933814201475,recall,5.0
104,283.0657424288515,emc,16.0
112,299.0657424288515,recall,5.0
114,307.23008473722626,emc,16.0
122,323.23008473722626,recall,5.0
124,331.90299898231723,emc,16.0
132,347.90299898231723,recall,5.0
134,359.9507521647459,emc,16.0
142,375.9507521647459,recall,5.0
144,384.42425905801707,emc,16.0
152,400.42425905801707,recall,5.0
154,407.5928058513786,emc,16.0
162,423.5928058513786,recall,5.0
164,434.5928058513786,break_message,4.0
167,448.42843752913626,emc,16.0
175,464.42843752913626,recall,5.0
177,471.96556239375974,emc,16.0
185,487.96556239375974,recall,5.0
187,500.70528689326306,emc,16.0
195,516.7052868932631,recall,5.0
197,523.8473015179192,emc,16.0
205,539.8473015179192,recall,5.0
207,548.6522968019896,emc,16.0
215,564.6522968019896,recall,5.0
217,575.7909573293242,emc,16.0
225,591.7909573293242,recall,5.0
227,607.7819906710216,emc,16.0
235,623.7819906710216,recall,5.0
237,630.843590423111,emc,16.0
245,646.843590423111,recall,5.0
247,657.843590423111,break_message,4.0
