,onset,trial_type,duration
1,2.525146772877675,emc,16.0
9,18.525146772877676,recall,5.0
11,33.19708858055354,emc,16.0
19,49.19708858055354,recall,5.0
21,58.13685731224177,emc,16.0
29,74.13685731224177,recall,5.0
31,92.45801779888798,emc,16.0
39,108.45801779888798,recall,5.0
41,115.71251476585675,emc,16.0
49,131.71251476585675,recall,5.0
51,140.02512082017705,emc,16.0
59,156.02512082017705,recall,5.0
61,166.8601619292359,emc,16.0
69,182.8601619292359,recall,5.0
71,190.40343240746844,emc,16.0
79,206.40343240746844,recall,5.0
81,217.40343240746844,break_message,4.0
84,229.95093334736674,emc,16.0
92,245.95093334736674,recall,5.0
94,252.96203695562593,emc,16.0
102,268.96203695562593,recall,5.0
104,286.0029767083607,emc,16.0
112,302.0029767083607,recall,5.0
114,310.631899064244,emc,16.0
122,326.631899064244,recall,5.0
124,334.7744894868253,emc,16.0
132,350.7744894868253,recall,5.0
134,358.7509549875677,emc,16.0
142,374.7509549875677,recall,5.0
144,384.23720996624536,emc,16.0
152,400.23720996624536,recall,5.0
154,408.6343481864701,emc,16.0
162,424.6343481864701,recall,5.0
164,435.6343481864701,break_message,4.0
167,448.93809044237213,emc,16.0
175,464.93809044237213,recall,5.0
177,478.62379474861274,emc,16.0
185,494.62379474861274,recall,5.0
187,503.79133917038274,emc,16.0
195,519.7913391703828,recall,5.0
197,532.3790806716667,emc,16.0
205,548.3790806716667,recall,5.0
207,555.5113319009984,emc,16.0
215,571.5113319009984,recall,5.0
217,578.5295576598943,emc,16.0
225,594.5295576598943,recall,5.0
227,606.4831361857481,emc,16.0
235,622.4831361857481,recall,5.0
237,630.2413608905691,emc,16.0
245,646.2413608905691,recall,5.0
247,657.2413608905691,break_message,4.0
