,onset,trial_type,duration
1,2.2858333790191834,emc,16.0
9,18.285833379019184,recall,5.0
11,28.224009755964012,emc,16.0
19,44.22400975596401,recall,5.0
21,57.579088176375585,emc,16.0
29,73.57908817637559,recall,5.0
31,84.87120520906859,emc,16.0
39,100.87120520906859,recall,5.0
41,109.50918317900548,emc,16.0
49,125.50918317900548,recall,5.0
51,138.89934971151672,emc,16.0
59,154.89934971151672,recall,5.0
61,165.05372317998413,emc,16.0
69,181.05372317998413,recall,5.0
71,188.20962863574886,emc,16.0
79,204.20962863574886,recall,5.0
81,215.20962863574886,break_message,4.0
84,230.18154023449662,emc,16.0
92,246.18154023449662,recall,5.0
94,253.75805274006927,emc,16.0
102,269.7580527400693,recall,5.0
104,284.71597169663386,emc,16.0
112,300.71597169663386,recall,5.0
114,308.31859485728205,emc,16.0
122,324.31859485728205,recall,5.0
124,336.64675323836525,emc,16.0
132,352.64675323836525,recall,5.0
134,362.5569403830749,emc,16.0
142,378.5569403830749,recall,5.0
144,389.08953622088717,emc,16.0
152,405.08953622088717,recall,5.0
154,417.5361374161857,emc,16.0
162,433.5361374161857,recall,5.0
164,444.5361374161857,break_message,4.0
167,459.23101884590795,emc,16.0
175,475.23101884590795,recall,5.0
177,482.50590762262357,emc,16.0
185,498.50590762262357,recall,5.0
187,511.5808037882594,emc,16.0
195,527.5808037882593,recall,5.0
197,535.1890278374113,emc,16.0
205,551.1890278374113,recall,5.0
207,558.3962373276622,emc,16.0
215,574.3962373276622,recall,5.0
217,581.6134332871353,emc,16.0
225,597.6134332871353,recall,5.0
227,605.5046645068408,emc,16.0
235,621.5046645068408,recall,5.0
237,630.3339415847228,emc,16.0
245,646.3339415847228,recall,5.0
247,657.3339415847228,break_message,4.0
