,onset,trial_type,duration
1,2.2866021432941848,emc,16.0
9,18.286602143294186,recall,5.0
11,26.14309171553505,emc,16.0
19,42.14309171553505,recall,5.0
21,49.61160869818096,emc,16.0
29,65.61160869818096,recall,5.0
31,77.46301172646456,emc,16.0
39,93.46301172646456,recall,5.0
41,101.07565183515469,emc,16.0
49,117.07565183515469,recall,5.0
51,125.31169045483439,emc,16.0
59,141.31169045483438,recall,5.0
61,151.14058930362216,emc,16.0
69,167.14058930362216,recall,5.0
71,175.60354395742186,emc,16.0
79,191.60354395742186,recall,5.0
81,202.60354395742186,break_message,4.0
84,214.70936846213806,emc,16.0
92,230.70936846213806,recall,5.0
94,241.94820041914178,emc,16.0
102,257.9482004191418,recall,5.0
104,270.3087793392465,emc,16.0
112,286.3087793392465,recall,5.0
114,302.9188299797274,emc,16.0
122,318.9188299797274,recall,5.0
124,326.204264504497,emc,16.0
132,342.204264504497,recall,5.0
134,357.42147696439065,emc,16.0
142,373.42147696439065,recall,5.0
144,380.57698734004106,emc,16.0
152,396.57698734004106,recall,5.0
154,404.1525141126461,emc,16.0
162,420.1525141126461,recall,5.0
164,431.1525141126461,break_message,4.0
167,446.90963694225513,emc,16.0
175,462.90963694225513,recall,5.0
177,471.9055174942728,emc,16.0
185,487.9055174942728,recall,5.0
187,495.4339594171923,emc,16.0
195,511.4339594171923,recall,5.0
197,520.3551218359224,emc,16.0
205,536.3551218359224,recall,5.0
207,548.688970050434,emc,16.0
215,564.688970050434,recall,5.0
217,572.7689874277931,emc,16.0
225,588.7689874277931,recall,5.0
227,605.4536804257493,emc,16.0
235,621.4536804257493,recall,5.0
237,630.2382342139983,emc,16.0
245,646.2382342139983,recall,5.0
247,657.2382342139983,break_message,4.0
