,onset,trial_type,duration
1,2.427325178765952,emc,16.0
9,18.42732517876595,recall,5.0
11,25.722649563148327,emc,16.0
19,41.72264956314832,recall,5.0
21,55.76017598137245,emc,16.0
29,71.76017598137244,recall,5.0
31,81.17961352546178,emc,16.0
39,97.17961352546178,recall,5.0
41,106.33366410443533,emc,16.0
49,122.33366410443533,recall,5.0
51,129.946253470947,emc,16.0
59,145.946253470947,recall,5.0
61,157.2988981434837,emc,16.0
69,173.2988981434837,recall,5.0
71,181.50733622905236,emc,16.0
79,197.50733622905236,recall,5.0
81,208.50733622905236,break_message,4.0
84,220.92686433569375,emc,16.0
92,236.92686433569375,recall,5.0
94,248.24767194528027,emc,16.0
102,264.2476719452803,recall,5.0
104,272.57901266361586,emc,16.0
112,288.57901266361586,recall,5.0
114,295.7271883776864,emc,16.0
122,311.7271883776864,recall,5.0
124,321.4512096311311,emc,16.0
132,337.4512096311311,recall,5.0
134,348.1827929774672,emc,16.0
142,364.1827929774672,recall,5.0
144,373.0107510185126,emc,16.0
152,389.0107510185126,recall,5.0
154,396.24189578103545,emc,16.0
162,412.24189578103545,recall,5.0
164,423.24189578103545,break_message,4.0
167,437.5541876492176,emc,16.0
175,453.5541876492176,recall,5.0
177,466.3654622967269,emc,16.0
185,482.3654622967269,recall,5.0
187,492.59523193033755,emc,16.0
195,508.59523193033755,recall,5.0
197,522.1963355384913,emc,16.0
205,538.1963355384913,recall,5.0
207,545.7725636974164,emc,16.0
215,561.7725636974164,recall,5.0
217,569.1456796798042,emc,16.0
225,585.1456796798042,recall,5.0
227,600.6707370476353,emc,16.0
235,616.6707370476353,recall,5.0
237,630.607528537931,emc,16.0
245,646.607528537931,recall,5.0
247,657.607528537931,break_message,4.0
