,onset,trial_type,duration
1,0.6984895877593652,starter_trial,1.0
4,3.067276092661634,one_back,1.0
7,6.192390953776387,one_back,1.0
10,8.227274522460146,one_back,1.0
13,10.260885386200354,one_back,1.0
16,12.718720145824022,one_back,1.0
19,15.114122549887838,one_back,1.0
22,17.2720281835998,one_back,1.0
25,19.511298094244907,one_back,1.0
28,22.286980892105902,one_back,1.0
31,25.045379382077567,one_back,1.0
34,27.07991268894168,one_back,1.0
37,29.106203847492875,one_back,1.0
40,31.106203847492875,break_message,4.0
43,36.25968784527112,starter_trial,1.0
46,38.321598675643784,starter_trial,1.0
49,40.38133601406358,two_back,1.0
52,42.536170736480926,two_back,1.0
55,44.88056735167245,two_back,1.0
58,47.041646453012554,two_back,1.0
61,49.299825013968494,two_back,1.0
64,51.349931916009275,two_back,1.0
67,53.41963745279665,two_back,1.0
70,55.61041457841962,two_back,1.0
73,57.82834965329748,two_back,1.0
76,60.149491224131864,two_back,1.0
79,62.32427262738912,two_back,1.0
82,64.52036529303754,two_back,1.0
85,66.52036529303754,break_message,4.0
88,71.74746625521321,starter_trial,1.0
91,74.02286004993297,one_back,1.0
94,76.69524388603222,one_back,1.0
97,78.73366662942084,one_back,1.0
100,80.93369203360844,one_back,1.0
103,83.12068481315674,one_back,1.0
106,85.17783260447062,one_back,1.0
109,87.18781997152041,one_back,1.0
112,89.33927389752994,one_back,1.0
115,91.37206340619413,one_back,1.0
118,93.6405273104883,one_back,1.0
121,96.13162237326588,one_back,1.0
124,98.27726554896572,one_back,1.0
127,100.27726554896572,break_message,4.0
130,105.70503980408938,starter_trial,1.0
133,109.15643801519036,starter_trial,1.0
136,111.83325801760692,two_back,1.0
139,114.61316298582165,two_back,1.0
142,116.627168747852,two_back,1.0
145,118.74040596836895,two_back,1.0
148,120.83832079973782,two_back,1.0
151,123.281746634033,two_back,1.0
154,125.3456009353022,two_back,1.0
157,128.36092372069686,two_back,1.0
160,130.52495266703693,two_back,1.0
163,132.99217778258094,two_back,1.0
166,134.99443258311757,two_back,1.0
169,137.4493548850883,two_back,1.0
172,139.4493548850883,break_message,4.0
175,144.45803059036297,starter_trial,1.0
178,146.61008521091918,one_back,1.0
181,148.77493080191348,one_back,1.0
184,151.40100262883374,one_back,1.0
187,153.6288491420421,one_back,1.0
190,155.80429168686314,one_back,1.0
193,158.2251880707335,one_back,1.0
196,160.44610539180744,one_back,1.0
199,162.4971230509463,one_back,1.0
202,164.5644680706358,one_back,1.0
205,169.94095370428724,one_back,1.0
208,172.58027948394476,one_back,1.0
211,174.78637685703916,one_back,1.0
214,176.78637685703916,break_message,4.0
217,182.92983069025294,starter_trial,1.0
220,185.12759128007994,starter_trial,1.0
223,187.2310777507317,two_back,1.0
226,190.04092687644635,two_back,1.0
229,192.1937254965392,two_back,1.0
232,194.2454344650094,two_back,1.0
235,197.00899493494316,two_back,1.0
238,199.04300037580188,two_back,1.0
241,201.16309577195946,two_back,1.0
244,205.4427661343044,two_back,1.0
247,207.5164029585809,two_back,1.0
250,209.5203179660042,two_back,1.0
253,211.80971350444923,two_back,1.0
256,214.3418817409261,two_back,1.0
259,216.3418817409261,break_message,4.0
262,221.82024563106435,starter_trial,1.0
265,223.8807859784555,one_back,1.0
268,226.45036607925306,one_back,1.0
271,230.226901262243,one_back,1.0
274,233.4853182938625,one_back,1.0
277,235.6548320919889,one_back,1.0
280,238.32767988955723,one_back,1.0
283,240.65031480272856,one_back,1.0
286,242.8711544721876,one_back,1.0
289,244.88481209867618,one_back,1.0
292,246.91047839962036,one_back,1.0
295,249.04792760371785,one_back,1.0
298,251.46912619567593,one_back,1.0
301,253.46912619567593,break_message,4.0
304,258.6146187874217,starter_trial,1.0
307,260.85780683085306,starter_trial,1.0
310,263.9857438087137,two_back,1.0
313,267.0366914851835,two_back,1.0
316,269.41753616923194,two_back,1.0
319,271.7260241543601,two_back,1.0
322,273.87995251324804,two_back,1.0
325,276.56452991283413,two_back,1.0
328,279.49845505955227,two_back,1.0
331,281.64195299769307,two_back,1.0
334,284.32035153598406,two_back,1.0
337,287.230128796937,two_back,1.0
340,289.5260583150548,two_back,1.0
343,291.5740398010856,two_back,1.0
346,293.5740398010856,break_message,4.0
349,298.7865852152644,starter_trial,1.0
352,300.97891288683667,one_back,1.0
355,302.9934121474599,one_back,1.0
358,305.09183169198934,one_back,1.0
361,307.58605336341697,one_back,1.0
364,309.68707788116853,one_back,1.0
367,311.80494504228466,one_back,1.0
370,314.14075536030117,one_back,1.0
373,316.1751738847732,one_back,1.0
376,318.263430270807,one_back,1.0
379,324.1457124312737,one_back,1.0
382,328.99646090519855,one_back,1.0
385,331.82965996626837,one_back,1.0
388,333.82965996626837,break_message,4.0
391,338.92792878076096,starter_trial,1.0
394,340.9453394816074,starter_trial,1.0
397,342.96973367670495,two_back,1.0
400,345.20216200511584,two_back,1.0
403,347.64383710880554,two_back,1.0
406,351.00885220889245,two_back,1.0
409,353.3008092982995,two_back,1.0
412,355.77860703620536,two_back,1.0
415,358.3702680242865,two_back,1.0
418,360.4770109010185,two_back,1.0
421,362.526797642617,two_back,1.0
424,364.61944004200797,two_back,1.0
427,368.13833312797055,two_back,1.0
430,370.17164500721356,two_back,1.0
433,372.17164500721356,break_message,4.0
