,onset,trial_type,duration
1,2.4026823025482558,starter_trial,1.0
4,4.8615772420204415,one_back,1.0
7,6.998215902718414,one_back,1.0
10,9.354468011489542,one_back,1.0
13,11.947554966372287,one_back,1.0
16,14.032547677144393,one_back,1.0
19,16.305113127347298,one_back,1.0
22,18.82535253448854,one_back,1.0
25,21.166727360108748,one_back,1.0
28,23.209460458340235,one_back,1.0
31,25.347212377382643,one_back,1.0
34,27.362209579490916,one_back,1.0
37,30.407610418216866,one_back,1.0
40,32.40761041821686,break_message,4.0
43,37.44076849402218,starter_trial,1.0
46,39.609353913525794,starter_trial,1.0
49,41.972297248316906,two_back,1.0
52,44.08591295907936,two_back,1.0
55,46.118207057339774,two_back,1.0
58,48.87833415056281,two_back,1.0
61,51.06567927690675,two_back,1.0
64,53.271965414332755,two_back,1.0
67,55.676742813654506,two_back,1.0
70,57.78000417157454,two_back,1.0
73,60.1675072269505,two_back,1.0
76,62.54695486959438,two_back,1.0
79,64.62626285500185,two_back,1.0
82,67.11739308683272,two_back,1.0
85,69.11739308683272,break_message,4.0
88,75.96412820765,starter_trial,1.0
91,78.01564453155737,one_back,1.0
94,80.4000170221976,one_back,1.0
97,83.16816693513037,one_back,1.0
100,86.7966893564663,one_back,1.0
103,89.43927910781112,one_back,1.0
106,91.89766643182243,one_back,1.0
109,93.9504505723199,one_back,1.0
112,96.08201778516104,one_back,1.0
115,98.22525570982124,one_back,1.0
118,100.34463323449428,one_back,1.0
121,102.58509662562986,one_back,1.0
124,104.75209027984648,one_back,1.0
127,106.75209027984648,break_message,4.0
130,112.73580994799198,starter_trial,1.0
133,114.89637939909483,starter_trial,1.0
136,117.34409801359477,two_back,1.0
139,119.42161356857153,two_back,1.0
142,121.46063187018285,two_back,1.0
145,124.68558004459267,two_back,1.0
148,126.6864262494,two_back,1.0
151,128.78480104618276,two_back,1.0
154,130.8823244769201,two_back,1.0
157,135.05048669560364,two_back,1.0
160,137.8538484294055,two_back,1.0
163,139.9397757525705,two_back,1.0
166,142.562527627318,two_back,1.0
169,144.9281078231371,two_back,1.0
172,146.9281078231371,break_message,4.0
175,152.15844514379245,starter_trial,1.0
178,154.18754479124794,one_back,1.0
181,156.76026281671767,one_back,1.0
184,160.3000998175737,one_back,1.0
187,162.3174914672774,one_back,1.0
190,164.3719982886675,one_back,1.0
193,166.87860960708738,one_back,1.0
196,169.0383622324369,one_back,1.0
199,171.31714276560743,one_back,1.0
202,173.59513307436146,one_back,1.0
205,175.7968952413406,one_back,1.0
208,178.33371720871247,one_back,1.0
211,180.33672236014507,one_back,1.0
214,182.33672236014507,break_message,4.0
217,188.046710772422,starter_trial,1.0
220,190.75585830780227,starter_trial,1.0
223,192.97798095237738,two_back,1.0
226,194.99630120738772,two_back,1.0
229,197.57306130113275,two_back,1.0
232,200.30424399918974,two_back,1.0
235,205.1915490420818,two_back,1.0
238,207.22294728421411,two_back,1.0
241,209.86252034584857,two_back,1.0
244,212.0447301886031,two_back,1.0
247,214.69491215446928,two_back,1.0
250,217.01329297020845,two_back,1.0
253,219.8308095024936,two_back,1.0
256,222.65955269698546,two_back,1.0
259,224.65955269698546,break_message,4.0
262,230.28146562164397,starter_trial,1.0
265,232.7218026998053,one_back,1.0
268,235.50905972458676,one_back,1.0
271,237.75830337322242,one_back,1.0
274,239.76760050544132,one_back,1.0
277,242.1861506923385,one_back,1.0
280,244.63556479824706,one_back,1.0
283,246.67820736697647,one_back,1.0
286,248.70988437584566,one_back,1.0
289,251.01804511397302,one_back,1.0
292,253.23689242563285,one_back,1.0
295,257.07404732451073,one_back,1.0
298,259.152936443821,one_back,1.0
301,261.152936443821,break_message,4.0
304,266.21005784383385,starter_trial,1.0
307,268.6061548947288,starter_trial,1.0
310,271.14826807555943,two_back,1.0
313,273.3729112773977,two_back,1.0
316,276.24847763649245,two_back,1.0
319,278.4476991865801,two_back,1.0
322,280.5436023103242,two_back,1.0
325,282.56155863028846,two_back,1.0
328,284.6475099336835,two_back,1.0
331,286.6923245757551,two_back,1.0
334,289.32754739930516,two_back,1.0
337,291.6030842831709,two_back,1.0
340,295.8119778363268,two_back,1.0
343,298.73777139333663,two_back,1.0
346,300.73777139333663,break_message,4.0
349,305.8025861650656,starter_trial,1.0
352,307.86899731757796,one_back,1.0
355,309.9122415419956,one_back,1.0
358,311.92431259943896,one_back,1.0
361,314.15750511506945,one_back,1.0
364,316.5351324994679,one_back,1.0
367,319.4371064322248,one_back,1.0
370,321.64049904677853,one_back,1.0
373,324.67598344269317,one_back,1.0
376,328.309796301586,one_back,1.0
379,330.360248656486,one_back,1.0
382,333.0687461295611,one_back,1.0
385,336.64652770313774,one_back,1.0
388,338.64652770313774,break_message,4.0
391,343.84257301276926,starter_trial,1.0
394,346.4547716979592,starter_trial,1.0
397,348.54448259217816,two_back,1.0
400,351.378477806197,two_back,1.0
403,354.3999293071957,two_back,1.0
406,356.4125713995394,two_back,1.0
409,358.967060409398,two_back,1.0
412,361.5090006754387,two_back,1.0
415,363.9178089068476,two_back,1.0
418,365.964702124567,two_back,1.0
421,368.61453750036355,two_back,1.0
424,370.7782308556783,two_back,1.0
427,373.0873694071339,two_back,1.0
430,375.2700502314818,two_back,1.0
433,377.2700502314818,break_message,4.0
