,onset,trial_type,duration
1,1.6120686300648819,starter_trial,1.0
4,4.317208460980866,one_back,1.0
7,6.8315310754385,one_back,1.0
10,8.94434943653448,one_back,1.0
13,11.068581339749752,one_back,1.0
16,13.198405584324327,one_back,1.0
19,15.227899162405686,one_back,1.0
22,17.54825245408544,one_back,1.0
25,19.700510525040414,one_back,1.0
28,21.780652710778963,one_back,1.0
31,23.878560078312198,one_back,1.0
34,26.75440093807758,one_back,1.0
37,29.106128189798007,one_back,1.0
40,31.106128189798007,break_message,4.0
43,37.25455332591937,starter_trial,1.0
46,39.332862731260214,starter_trial,1.0
49,41.493064763427064,two_back,1.0
52,44.21210013755348,two_back,1.0
55,46.30174240665463,two_back,1.0
58,48.46756438783611,two_back,1.0
61,51.45855464539169,two_back,1.0
64,53.86568434037974,two_back,1.0
67,56.16904318319842,two_back,1.0
70,58.24665488142884,two_back,1.0
73,60.43193034491101,two_back,1.0
76,62.63923746872772,two_back,1.0
79,64.64884398080652,two_back,1.0
82,66.69171303131459,two_back,1.0
85,68.69171303131459,break_message,4.0
88,74.26633374874804,starter_trial,1.0
91,76.49438910138925,one_back,1.0
94,78.67041005166459,one_back,1.0
97,80.6740462842401,one_back,1.0
100,82.74552114939938,one_back,1.0
103,85.09033297195772,one_back,1.0
106,87.11072395557945,one_back,1.0
109,89.1341991175272,one_back,1.0
112,91.41205446317116,one_back,1.0
115,95.09704644960507,one_back,1.0
118,97.23101620100731,one_back,1.0
121,99.31434503022831,one_back,1.0
124,101.67764782917304,one_back,1.0
127,103.67764782917304,break_message,4.0
130,109.0935635154433,starter_trial,1.0
133,111.4897774481037,starter_trial,1.0
136,114.43561426854899,two_back,1.0
139,117.57230941591959,two_back,1.0
142,119.94179738896942,two_back,1.0
145,122.30967342129901,two_back,1.0
148,124.59477553739832,two_back,1.0
151,126.9237516331543,two_back,1.0
154,128.9462279202069,two_back,1.0
157,131.38329180705577,two_back,1.0
160,133.68642309280136,two_back,1.0
163,135.91627096187958,two_back,1.0
166,138.0744640723351,two_back,1.0
169,140.91951596200838,two_back,1.0
172,142.91951596200838,break_message,4.0
175,149.02011112244222,starter_trial,1.0
178,154.22875869672316,one_back,1.0
181,156.4109931416961,one_back,1.0
184,158.94047051601345,one_back,1.0
187,160.9775590658655,one_back,1.0
190,163.1675120462586,one_back,1.0
193,165.313452413036,one_back,1.0
196,167.47976400864812,one_back,1.0
199,170.40548737403347,one_back,1.0
202,172.48981705098095,one_back,1.0
205,174.81026138543402,one_back,1.0
208,176.9287265484151,one_back,1.0
211,179.00076160394298,one_back,1.0
214,181.00076160394298,break_message,4.0
217,186.19741788178638,starter_trial,1.0
220,188.6025753580466,starter_trial,1.0
223,190.64906000304074,two_back,1.0
226,193.81904388107606,two_back,1.0
229,199.56626552331622,two_back,1.0
232,201.74821015779682,two_back,1.0
235,204.05544571199408,two_back,1.0
238,206.23657845844676,two_back,1.0
241,209.18117909183434,two_back,1.0
244,211.39812075667467,two_back,1.0
247,213.52572952150555,two_back,1.0
250,215.60938132565687,two_back,1.0
253,217.81932024780446,two_back,1.0
256,219.9955860119172,two_back,1.0
259,221.9955860119172,break_message,4.0
262,227.76356664827154,starter_trial,1.0
265,230.12427896022012,one_back,1.0
268,232.16470444037935,one_back,1.0
271,234.5193602686125,one_back,1.0
274,236.91446408548467,one_back,1.0
277,239.5983529090225,one_back,1.0
280,241.77968383990753,one_back,1.0
283,244.03349942678312,one_back,1.0
286,246.44875173094582,one_back,1.0
289,248.9431790752321,one_back,1.0
292,251.93565038777874,one_back,1.0
295,254.18400183673697,one_back,1.0
298,256.24886944258316,one_back,1.0
301,258.24886944258316,break_message,4.0
304,263.4752540182111,starter_trial,1.0
307,266.11657292430425,starter_trial,1.0
310,268.33969580827835,two_back,1.0
313,270.8415142905674,two_back,1.0
316,272.987922419498,two_back,1.0
319,275.58511920831603,two_back,1.0
322,278.3405065637711,two_back,1.0
325,280.4641538249308,two_back,1.0
328,283.12952469274666,two_back,1.0
331,285.3058357956232,two_back,1.0
334,287.3474650925039,two_back,1.0
337,289.5506833659059,two_back,1.0
340,291.60469930663476,two_back,1.0
343,294.0772415801497,two_back,1.0
346,296.0772415801497,break_message,4.0
349,301.18866982048894,starter_trial,1.0
352,303.53932453691516,one_back,1.0
355,306.2296689684132,one_back,1.0
358,308.81294066228196,one_back,1.0
361,311.04278400595837,one_back,1.0
364,313.08702564182477,one_back,1.0
367,315.20469760485764,one_back,1.0
370,317.5992627360904,one_back,1.0
373,320.31891954420126,one_back,1.0
376,323.00781833791694,one_back,1.0
379,327.4953014866931,one_back,1.0
382,329.58719907993304,one_back,1.0
385,331.76257801415306,one_back,1.0
388,333.76257801415306,break_message,4.0
391,338.7652110811941,starter_trial,1.0
394,342.0514878424728,starter_trial,1.0
397,344.08985898830895,two_back,1.0
400,348.43727179465645,two_back,1.0
403,350.4813573728995,two_back,1.0
406,353.48309219409276,two_back,1.0
409,356.0137270412776,two_back,1.0
412,358.286254688849,two_back,1.0
415,360.35821373744756,two_back,1.0
418,362.6995212433982,two_back,1.0
421,364.7471900470812,two_back,1.0
424,367.08985722684827,two_back,1.0
427,369.71580506086895,two_back,1.0
430,372.3654367006962,two_back,1.0
433,374.3654367006962,break_message,4.0
