,onset,trial_type,duration
1,1.1007994509250842,congruent,1.0
4,3.393084237382003,congruent,1.0
7,5.469070294490489,congruent,1.0
10,7.500209076807746,incongruent,1.0
13,9.500387727208553,congruent,1.0
16,12.422429264211049,congruent,1.0
19,14.438102956628954,congruent,1.0
22,16.791292698795374,incongruent,1.0
25,18.869955453015287,congruent,1.0
28,21.41951700214377,incongruent,1.0
31,23.732118107251445,incongruent,1.0
34,25.8777854414503,incongruent,1.0
37,28.367239661157523,incongruent,1.0
40,30.471599714422005,incongruent,1.0
43,34.462443244787224,congruent,1.0
46,36.63230687958122,incongruent,1.0
49,39.15022091403813,incongruent,1.0
52,41.59492747271952,incongruent,1.0
55,45.292109386056126,incongruent,1.0
58,47.91592091010653,congruent,1.0
61,50.43034495374685,congruent,1.0
64,52.55586069482044,incongruent,1.0
67,55.66704331347108,congruent,1.0
70,57.86449765200433,congruent,1.0
73,59.940346451334165,congruent,1.0
76,62.005604304387575,congruent,1.0
79,66.30858558846846,incongruent,1.0
82,69.10797948870433,incongruent,1.0
85,71.5002587008625,congruent,1.0
88,73.87068491213955,incongruent,1.0
91,75.92975219515131,congruent,1.0
94,78.12831099565616,congruent,1.0
97,80.44575988998322,incongruent,1.0
100,83.02440899640152,incongruent,1.0
103,85.26496803604606,congruent,1.0
106,87.72902305521262,congruent,1.0
109,89.76359488722896,incongruent,1.0
112,92.41556668187563,congruent,1.0
115,94.58354488136347,incongruent,1.0
118,97.31391064114064,incongruent,1.0
121,104.81391064114064,break_message,4.0
124,115.49630283090747,incongruent,1.0
127,118.26611646556799,incongruent,1.0
130,120.30537944446228,congruent,1.0
133,122.57833342034374,incongruent,1.0
136,124.86918741490523,incongruent,1.0
139,129.58350496385722,congruent,1.0
142,131.77065896689962,incongruent,1.0
145,134.57605170859196,congruent,1.0
148,136.58736991612756,congruent,1.0
151,138.62273524369155,incongruent,1.0
154,141.85666639526846,congruent,1.0
157,144.16430407693386,incongruent,1.0
160,146.48291217318788,incongruent,1.0
163,148.78833803613048,incongruent,1.0
166,151.01627021763588,incongruent,1.0
169,153.18228052401187,congruent,1.0
172,155.45191052941883,incongruent,1.0
175,157.84819265179073,incongruent,1.0
178,161.51648128701476,congruent,1.0
181,164.49660067104483,congruent,1.0
184,167.79956100738366,incongruent,1.0
187,170.19548347958465,incongruent,1.0
190,172.82567029966975,incongruent,1.0
193,175.16564588651443,congruent,1.0
196,177.65862683593483,congruent,1.0
199,180.38128711779135,congruent,1.0
202,182.46547189422427,congruent,1.0
205,185.2524820599748,incongruent,1.0
208,187.75513897200562,congruent,1.0
211,190.1969781293799,congruent,1.0
214,192.3186221766699,congruent,1.0
217,194.70549821629663,congruent,1.0
220,196.91746694648876,incongruent,1.0
223,199.34659752923753,incongruent,1.0
226,201.89356967028743,congruent,1.0
229,203.9870851134818,congruent,1.0
232,207.35631244096797,congruent,1.0
235,209.54313026981512,congruent,1.0
238,212.0530359534738,incongruent,1.0
241,214.09367780210604,incongruent,1.0
244,221.59367780210604,break_message,4.0
247,232.60645446713113,congruent,1.0
250,234.97774200968826,incongruent,1.0
253,237.8416091237808,incongruent,1.0
256,239.8942135804845,incongruent,1.0
259,242.2874096184702,congruent,1.0
262,244.40661520188917,incongruent,1.0
265,246.58916404347758,congruent,1.0
268,248.60927442490717,congruent,1.0
271,251.09099688681502,congruent,1.0
274,253.36987067029816,congruent,1.0
277,256.22564041965467,incongruent,1.0
280,258.30349652034585,congruent,1.0
283,260.53982289317963,incongruent,1.0
286,262.83059472282423,congruent,1.0
289,264.955062231422,incongruent,1.0
292,266.990025905539,congruent,1.0
295,270.14476548518377,incongruent,1.0
298,272.34697630610736,congruent,1.0
301,274.97755029938804,incongruent,1.0
304,277.41740813644674,congruent,1.0
307,280.0519616306831,congruent,1.0
310,282.1203906097884,congruent,1.0
313,284.53931386839577,incongruent,1.0
316,286.9128781905592,congruent,1.0
319,288.94192993579884,congruent,1.0
322,291.10459501489396,incongruent,1.0
325,294.28167654823324,congruent,1.0
328,296.4291316644119,congruent,1.0
331,300.39655361655184,incongruent,1.0
334,302.6297995579747,incongruent,1.0
337,305.3599136116377,incongruent,1.0
340,307.4636450747187,congruent,1.0
343,309.85330193225775,incongruent,1.0
346,312.2832383406204,incongruent,1.0
349,314.77113012062154,incongruent,1.0
352,316.8612132637026,incongruent,1.0
355,318.9106794057332,incongruent,1.0
358,320.96642949675606,congruent,1.0
361,323.634304835514,incongruent,1.0
364,325.9369588254637,congruent,1.0
367,333.4369588254637,break_message,4.0
